"Temp","WindSp","Precip","Snow","StationId","Date","Dir","Long","Lat","NumberOfLanes","FC","SpeedLimit","FRC","DayOfWeek","Month","Hour","AvgSp","ProbeCount","Volume","PenRate","ProbeCountLastWeek","AvgProbeCountLastMonth","fold"
41.6,5.7,0,0,67,2019-03-28,0,-85.214055,35.085354,0,7,40,5,"Thursday",3,6,33.19,3,55.5,0.0540540540540541,0,1.5,8
40.2,5,0,0,67,2019-03-28,0,-85.214055,35.085354,0,7,40,5,"Thursday",3,7,42.56,6,86.5,0.069364161849711,3,3.5,8
40.5,4.7,0,0,67,2019-03-28,0,-85.214055,35.085354,0,7,40,5,"Thursday",3,8,34.09,7,115,0.0608695652173913,10,3.25,8
46.7,4.8,0,0,67,2019-03-28,0,-85.214055,35.085354,0,7,40,5,"Thursday",3,9,33.22,7,87.5,0.08,4,4.5,8
58.2,8.1,0,0,68,2019-03-25,0,-85.232455,35.074919,0,3,45,4,"Monday",3,10,44.04,18,322,0.0559006211180124,18,18,7
60.4,7.2,0.001,0,68,2019-03-25,0,-85.232455,35.074919,0,3,45,4,"Monday",3,11,45.19,12,370.5,0.0323886639676113,17,19.5,7
62.1,7.2,0.01,0,68,2019-03-25,0,-85.232455,35.074919,0,3,45,4,"Monday",3,12,42.87,34,400.5,0.0848938826466916,30,28.75,7
61.9,8.8,0.03,0,68,2019-03-25,0,-85.232455,35.074919,0,3,45,4,"Monday",3,13,43.15,30,399,0.075187969924812,20,26,7
61.7,10.5,0.05,0,68,2019-03-25,0,-85.232455,35.074919,0,3,45,4,"Monday",3,14,42.4,27,440.5,0.0612939841089671,29,28.5,7
62.3,11,0.07,0,68,2019-03-25,0,-85.232455,35.074919,0,3,45,4,"Monday",3,15,45.24,46,519,0.0886319845857418,46,40.5,7
60.6,10.2,0.07,0,68,2019-03-25,0,-85.232455,35.074919,0,3,45,4,"Monday",3,16,42.7,65,578.5,0.112359550561798,55,50.75,7
60.2,9.1,0.04,0,68,2019-03-25,0,-85.232455,35.074919,0,3,45,4,"Monday",3,17,29.53,72,589.5,0.122137404580153,60,47.5,7
59.9,9.4,0.03,0,68,2019-03-25,0,-85.232455,35.074919,0,3,45,4,"Monday",3,18,44.72,39,361.5,0.107883817427386,26,30.25,7
57.7,8.2,0.02,0,68,2019-03-25,0,-85.232455,35.074919,0,3,45,4,"Monday",3,19,45.23,27,280.5,0.0962566844919786,22,21.25,7
54.4,7,0.001,0,68,2019-03-25,0,-85.232455,35.074919,0,3,45,4,"Monday",3,20,42.82,9,209,0.0430622009569378,10,13.5,7
55.2,10.1,0.01,0,68,2019-03-25,0,-85.232455,35.074919,0,3,45,4,"Monday",3,21,40.15,7,164,0.0426829268292683,4,6.5,7
53.2,10.8,0,0,68,2019-03-25,0,-85.232455,35.074919,0,3,45,4,"Monday",3,22,44.89,8,131.5,0.0608365019011407,5,5.25,7
51.5,10.1,0,0,68,2019-03-25,0,-85.232455,35.074919,0,3,45,4,"Monday",3,23,46.35,5,100.5,0.0497512437810945,7,5.25,7
49.6,9.9,0,0,68,2019-03-26,0,-85.232455,35.074919,0,3,45,4,"Tuesday",3,0,40.08,1,41.5,0.0240963855421687,6,5,7
47.9,9.3,0,0,68,2019-03-26,0,-85.232455,35.074919,0,3,45,4,"Tuesday",3,1,36.19,1,36,0.0277777777777778,3,1.5,7
46.9,8.4,0.001,0,68,2019-03-26,0,-85.232455,35.074919,0,3,45,4,"Tuesday",3,2,45,0,37,0,1,1.25,7
47,7.3,0.001,0,68,2019-03-26,0,-85.232455,35.074919,0,3,45,4,"Tuesday",3,3,53.75,1,33.5,0.0298507462686567,0,1,7
46.4,6.9,0.001,0,68,2019-03-26,0,-85.232455,35.074919,0,3,45,4,"Tuesday",3,4,45,0,61.5,0,1,1,7
45.8,7.5,0.001,0,68,2019-03-26,0,-85.232455,35.074919,0,3,45,4,"Tuesday",3,5,44.93,4,167,0.0239520958083832,3,3,7
45.2,7.4,0.001,0,68,2019-03-26,0,-85.232455,35.074919,0,3,45,4,"Tuesday",3,6,38.18,12,439,0.0273348519362187,3,6.5,7
44.7,7.4,0,0,68,2019-03-26,0,-85.232455,35.074919,0,3,45,4,"Tuesday",3,7,47.73,16,641,0.0249609984399376,7,11.5,7
44.1,7.5,0,0,68,2019-03-26,0,-85.232455,35.074919,0,3,45,4,"Tuesday",3,8,42.15,21,574,0.0365853658536585,17,22.75,7
44.5,7.4,0.001,0,68,2019-03-26,0,-85.232455,35.074919,0,3,45,4,"Tuesday",3,9,45.62,32,350,0.0914285714285714,19,21.5,7
51.1,2.7,0,0,69,2019-03-27,0,-85.205959,35.077026,0,3,45,4,"Wednesday",3,10,43.64,10,167.5,0.0597014925373134,5,8.25,8
54.6,5.1,0,0,69,2019-03-27,0,-85.205959,35.077026,0,3,45,4,"Wednesday",3,11,45.49,12,183,0.0655737704918033,3,8,8
57.5,5.4,0,0,69,2019-03-27,0,-85.205959,35.077026,0,3,45,4,"Wednesday",3,12,47.71,10,194,0.0515463917525773,16,14.25,8
59.7,5.2,0,0,69,2019-03-27,0,-85.205959,35.077026,0,3,45,4,"Wednesday",3,13,46.6,12,215.5,0.0556844547563805,12,10.5,8
61.7,4.7,0,0,69,2019-03-27,0,-85.205959,35.077026,0,3,45,4,"Wednesday",3,14,45.08,15,248.5,0.0603621730382294,14,10.5,8
64.1,4.1,0,0,69,2019-03-27,0,-85.205959,35.077026,0,3,45,4,"Wednesday",3,15,41.62,10,273,0.0366300366300366,12,13.25,8
64,4.4,0,0,69,2019-03-27,0,-85.205959,35.077026,0,3,45,4,"Wednesday",3,16,42.56,21,277.5,0.0756756756756757,10,10.5,8
63.6,4.2,0,0,69,2019-03-27,0,-85.205959,35.077026,0,3,45,4,"Wednesday",3,17,21.71,31,387,0.0801033591731266,2,9.75,8
62.4,4.8,0,0,69,2019-03-27,0,-85.205959,35.077026,0,3,45,4,"Wednesday",3,18,45.02,15,212.5,0.0705882352941176,11,8.75,8
59,4.8,0,0,69,2019-03-27,0,-85.205959,35.077026,0,3,45,4,"Wednesday",3,19,48.7,4,146.5,0.0273037542662116,6,5.75,8
52,6.2,0,0,69,2019-03-27,0,-85.205959,35.077026,0,3,45,4,"Wednesday",3,20,41.83,7,125,0.056,4,3,8
52.2,6.6,0,0,69,2019-03-27,0,-85.205959,35.077026,0,3,45,4,"Wednesday",3,21,42.04,5,68,0.0735294117647059,1,2.75,8
50.4,6.5,0,0,69,2019-03-27,0,-85.205959,35.077026,0,3,45,4,"Wednesday",3,22,48.16,3,51.5,0.058252427184466,4,3.25,8
48.7,6.2,0,0,69,2019-03-27,0,-85.205959,35.077026,0,3,45,4,"Wednesday",3,23,38.89,3,52,0.0576923076923077,2,1.5,8
47.5,6.2,0,0,69,2019-03-28,0,-85.205959,35.077026,0,3,45,4,"Thursday",3,0,54.68,1,24.5,0.0408163265306122,1,1.25,8
46.1,6,0,0,69,2019-03-28,0,-85.205959,35.077026,0,3,45,4,"Thursday",3,1,45,0,7,0,1,1,8
44.8,5.8,0,0,69,2019-03-28,0,-85.205959,35.077026,0,3,45,4,"Thursday",3,2,45,0,17.5,0,0,1,8
44.3,5.8,0,0,69,2019-03-28,0,-85.205959,35.077026,0,3,45,4,"Thursday",3,3,35.73,1,17,0.0588235294117647,0,0.5,8
44,6.5,0,0,69,2019-03-28,0,-85.205959,35.077026,0,3,45,4,"Thursday",3,4,45,0,35,0,0,2.25,8
43.1,6.3,0,0,69,2019-03-28,0,-85.205959,35.077026,0,3,45,4,"Thursday",3,5,48.16,1,81,0.0123456790123457,3,1.75,8
41.6,5.7,0,0,69,2019-03-28,0,-85.205959,35.077026,0,3,45,4,"Thursday",3,6,45.02,5,138.5,0.036101083032491,5,4.75,8
40.2,5,0,0,69,2019-03-28,0,-85.205959,35.077026,0,3,45,4,"Thursday",3,7,45.52,18,211,0.0853080568720379,12,11.5,8
40.5,4.7,0,0,69,2019-03-28,0,-85.205959,35.077026,0,3,45,4,"Thursday",3,8,43.48,13,259,0.0501930501930502,8,8.25,8
46.7,4.8,0,0,69,2019-03-28,0,-85.205959,35.077026,0,3,45,4,"Thursday",3,9,41.51,9,173.5,0.0518731988472622,9,9,8
39.5,8,0,0,71,2019-01-14,0,-85.141374,35.063791,0,3,45,4,"Monday",1,11,43.47,20,441.5,0.0453001132502831,18,16.75,5
40.7,8.4,0,0,71,2019-01-14,0,-85.141374,35.063791,0,3,45,4,"Monday",1,12,40.93,30,579,0.0518134715025907,20,21.5,5
41.3,9.2,0,0,71,2019-01-14,0,-85.141374,35.063791,0,3,45,4,"Monday",1,13,41.45,18,521.5,0.0345158197507191,27,24.75,5
41.3,8.8,0,0,71,2019-01-14,0,-85.141374,35.063791,0,3,45,4,"Monday",1,14,40.21,13,530.5,0.0245051837888784,26,26,5
40.5,8.7,0,0,71,2019-01-14,0,-85.141374,35.063791,0,3,45,4,"Monday",1,15,34.93,24,548.5,0.0437556973564266,23,27.25,5
39.7,8.8,0,0,71,2019-01-14,0,-85.141374,35.063791,0,3,45,4,"Monday",1,16,40.46,19,648,0.029320987654321,17,28.25,5
38.7,8,0.001,0,71,2019-01-14,0,-85.141374,35.063791,0,3,45,4,"Monday",1,17,38.78,19,739,0.0257104194857916,22,23.75,5
37.4,7.4,0.001,0,71,2019-01-14,0,-85.141374,35.063791,0,3,45,4,"Monday",1,18,43.31,18,436,0.0412844036697248,11,18,5
36.7,7.6,0,0,71,2019-01-14,0,-85.141374,35.063791,0,3,45,4,"Monday",1,19,46.25,11,265.5,0.0414312617702448,14,13.75,5
36.9,6.6,0.001,0,71,2019-01-14,0,-85.141374,35.063791,0,3,45,4,"Monday",1,20,44.12,3,212.5,0.0141176470588235,10,14.75,5
36.3,6.3,0,0,71,2019-01-14,0,-85.141374,35.063791,0,3,45,4,"Monday",1,21,42.81,16,175.5,0.0911680911680912,8,12.25,5
35.8,7.4,0.001,0,71,2019-01-14,0,-85.141374,35.063791,0,3,45,4,"Monday",1,22,44.12,2,137.5,0.0145454545454545,5,7,5
35.5,7.2,0.001,0,71,2019-01-14,0,-85.141374,35.063791,0,3,45,4,"Monday",1,23,40.18,3,125.5,0.0239043824701195,6,5.5,5
35.2,7,0.001,0,71,2019-01-15,0,-85.141374,35.063791,0,3,45,4,"Tuesday",1,0,51.64,5,95,0.0526315789473684,4,3.25,5
35,6.8,0,0,71,2019-01-15,0,-85.141374,35.063791,0,3,45,4,"Tuesday",1,1,50.18,4,45,0.0888888888888889,3,3.25,5
35.9,7,0,0,71,2019-01-15,0,-85.141374,35.063791,0,3,45,4,"Tuesday",1,10,43.71,25,429.5,0.0582072176949942,22,17.25,5
34.7,6.3,0,0,71,2019-01-15,0,-85.141374,35.063791,0,3,45,4,"Tuesday",1,2,51.57,2,62,0.032258064516129,2,1.5,5
34.6,6.7,0,0,71,2019-01-15,0,-85.141374,35.063791,0,3,45,4,"Tuesday",1,3,49.55,2,78.5,0.0254777070063694,0,0.75,5
34.5,7.3,0,0,71,2019-01-15,0,-85.141374,35.063791,0,3,45,4,"Tuesday",1,4,45.62,3,184,0.016304347826087,7,4,5
34.3,7.7,0,0,71,2019-01-15,0,-85.141374,35.063791,0,3,45,4,"Tuesday",1,5,47.12,9,338,0.0266272189349112,13,6.5,5
34.1,7.7,0,0,71,2019-01-15,0,-85.141374,35.063791,0,3,45,4,"Tuesday",1,6,40.13,12,433,0.0277136258660508,16,10.75,5
34,7.3,0.001,0,71,2019-01-15,0,-85.141374,35.063791,0,3,45,4,"Tuesday",1,7,34.39,21,483,0.0434782608695652,24,12.75,5
33.5,5.9,0,0,71,2019-01-15,0,-85.141374,35.063791,0,3,45,4,"Tuesday",1,8,42.64,20,472.5,0.0423280423280423,37,19.75,5
34.9,7.1,0,0,71,2019-01-15,0,-85.141374,35.063791,0,3,45,4,"Tuesday",1,9,39.8,21,401.5,0.0523038605230386,18,13,5
40.1,12.9,0,0,73,2019-01-09,0,-85.093015,35.068071,0,3,35,4,"Wednesday",1,10,48.24,25,427.5,0.0584795321637427,25,28.5,2
41.7,14.3,0,0,73,2019-01-09,0,-85.093015,35.068071,0,3,35,4,"Wednesday",1,11,49.12,22,441.5,0.0498301245753114,21,30,2
42.6,14.6,0,0,73,2019-01-09,0,-85.093015,35.068071,0,3,35,4,"Wednesday",1,12,47.98,24,539,0.0445269016697588,37,37.25,2
42.9,14.7,0,0,73,2019-01-09,0,-85.093015,35.068071,0,3,35,4,"Wednesday",1,13,48.96,35,602,0.0581395348837209,32,34.5,2
45.4,12,0,0,73,2019-01-09,0,-85.093015,35.068071,0,3,35,4,"Wednesday",1,14,46.47,48,700.5,0.0685224839400428,24,40,2
44.7,13.1,0,0,73,2019-01-09,0,-85.093015,35.068071,0,3,35,4,"Wednesday",1,15,46.94,40,759,0.0527009222661397,20,31.25,2
43.1,13.7,0,0,73,2019-01-09,0,-85.093015,35.068071,0,3,35,4,"Wednesday",1,16,48.33,37,718.5,0.0514961725817676,22,31.5,2
40.3,11.4,0,0,73,2019-01-09,0,-85.093015,35.068071,0,3,35,4,"Wednesday",1,17,49.56,51,910,0.056043956043956,32,42.25,2
36.1,9.4,0,0,73,2019-01-09,0,-85.093015,35.068071,0,3,35,4,"Wednesday",1,18,46.79,52,620,0.0838709677419355,22,34.25,2
34.2,9.8,0,0,73,2019-01-09,0,-85.093015,35.068071,0,3,35,4,"Wednesday",1,19,47.71,19,371.5,0.0511440107671602,11,16.25,2
35.3,9.5,0,0,73,2019-01-09,0,-85.093015,35.068071,0,3,35,4,"Wednesday",1,20,46.14,16,300,0.0533333333333333,3,8.75,2
33.8,11.7,0,0,73,2019-01-09,0,-85.093015,35.068071,0,3,35,4,"Wednesday",1,21,50.42,11,277,0.0397111913357401,4,11.5,2
32.3,13.2,0,0,73,2019-01-09,0,-85.093015,35.068071,0,3,35,4,"Wednesday",1,22,42.25,9,213.5,0.0421545667447307,6,5.5,2
30.7,12.7,0,0,73,2019-01-09,0,-85.093015,35.068071,0,3,35,4,"Wednesday",1,23,49.3,3,108.5,0.0276497695852535,2,3.5,2
38.5,11,0,0,73,2019-01-09,0,-85.093015,35.068071,0,3,35,4,"Wednesday",1,9,49.41,32,470.5,0.0680127523910733,19,25.25,2
29.4,12.5,0,0,73,2019-01-10,0,-85.093015,35.068071,0,3,35,4,"Thursday",1,0,43.03,3,53,0.0566037735849057,0,1.5,2
28.2,11.4,0,0,73,2019-01-10,0,-85.093015,35.068071,0,3,35,4,"Thursday",1,1,46.4,3,33,0.0909090909090909,1,1.5,2
28.9,9,0,0,73,2019-01-10,0,-85.093015,35.068071,0,3,35,4,"Thursday",1,2,38.68,1,43,0.0232558139534884,0,0.5,2
28.1,10.2,0,0,73,2019-01-10,0,-85.093015,35.068071,0,3,35,4,"Thursday",1,3,44.84,3,47,0.0638297872340425,2,2,2
27.2,10.3,0,0,73,2019-01-10,0,-85.093015,35.068071,0,3,35,4,"Thursday",1,4,42.25,1,96.5,0.0103626943005181,2,1.5,2
26.5,10.7,0,0,73,2019-01-10,0,-85.093015,35.068071,0,3,35,4,"Thursday",1,5,48.95,9,297.5,0.0302521008403361,5,8,2
25.9,10.6,0,0,73,2019-01-10,0,-85.093015,35.068071,0,3,35,4,"Thursday",1,6,46.28,21,567,0.037037037037037,11,15.25,2
25.4,10.7,0,0,73,2019-01-10,0,-85.093015,35.068071,0,3,35,4,"Thursday",1,7,46.03,62,772.5,0.0802588996763754,29,42.5,2
25.9,10.8,0,0,73,2019-01-10,0,-85.093015,35.068071,0,3,35,4,"Thursday",1,8,47.19,40,618,0.0647249190938511,26,34.5,2
53.6,8.1,0,0,76,2019-01-07,0,-85.055179,35.088859,0,4,40,4,"Monday",1,10,40.15,9,215,0.0418604651162791,4,9.25,8
57.7,11.8,0,0,76,2019-01-07,0,-85.055179,35.088859,0,4,40,4,"Monday",1,11,42.31,9,239.5,0.0375782881002088,11,9.5,8
59.6,14.3,0,0,76,2019-01-07,0,-85.055179,35.088859,0,4,40,4,"Monday",1,12,44.03,7,274.5,0.0255009107468124,10,12,8
60.5,15.4,0,0,76,2019-01-07,0,-85.055179,35.088859,0,4,40,4,"Monday",1,13,38.25,16,284.5,0.0562390158172232,17,16,8
63.7,13.3,0,0,76,2019-01-07,0,-85.055179,35.088859,0,4,40,4,"Monday",1,14,37.15,10,348,0.028735632183908,17,16.5,8
59.5,10.6,0,0,76,2019-01-07,0,-85.055179,35.088859,0,4,40,4,"Monday",1,15,38.1,27,404.5,0.0667490729295426,14,17,8
60.3,12.4,0,0,76,2019-01-07,0,-85.055179,35.088859,0,4,40,4,"Monday",1,16,38.62,20,378.5,0.0528401585204756,13,19.25,8
57.4,9.9,0,0,76,2019-01-07,0,-85.055179,35.088859,0,4,40,4,"Monday",1,17,36.25,25,436,0.0573394495412844,18,22.75,8
53.5,9.6,0,0,76,2019-01-07,0,-85.055179,35.088859,0,4,40,4,"Monday",1,18,39.14,18,322,0.0559006211180124,27,19.75,8
51.8,9.1,0,0,76,2019-01-07,0,-85.055179,35.088859,0,4,40,4,"Monday",1,19,40.26,19,240.5,0.079002079002079,23,14,8
56.1,9.9,0,0,76,2019-01-07,0,-85.055179,35.088859,0,4,40,4,"Monday",1,20,43.96,8,128,0.0625,13,10.5,8
56.8,10.5,0,0,76,2019-01-07,0,-85.055179,35.088859,0,4,40,4,"Monday",1,21,38.06,3,80,0.0375,10,9.25,8
56,9.7,0,0,76,2019-01-07,0,-85.055179,35.088859,0,4,40,4,"Monday",1,22,39.79,6,57.5,0.104347826086957,8,5.25,8
55.1,9.7,0,0,76,2019-01-07,0,-85.055179,35.088859,0,4,40,4,"Monday",1,23,41.24,2,38,0.0526315789473684,4,2.25,8
53.5,9.5,0,0,76,2019-01-08,0,-85.055179,35.088859,0,4,40,4,"Tuesday",1,0,44.95,3,21.5,0.13953488372093,4,2,8
51.9,9,0,0,76,2019-01-08,0,-85.055179,35.088859,0,4,40,4,"Tuesday",1,1,38.68,1,10,0.1,4,1.5,8
52.7,7.7,0,0,76,2019-01-08,0,-85.055179,35.088859,0,4,40,4,"Tuesday",1,2,40,0,4,0,1,0.25,8
53.1,7.7,0.001,0,76,2019-01-08,0,-85.055179,35.088859,0,4,40,4,"Tuesday",1,3,40,0,6,0,0,0.5,8
53.7,8.8,0.01,0,76,2019-01-08,0,-85.055179,35.088859,0,4,40,4,"Tuesday",1,4,40,0,20,0,0,0,8
53.8,8.9,0.01,0,76,2019-01-08,0,-85.055179,35.088859,0,4,40,4,"Tuesday",1,5,44.12,1,76.5,0.0130718954248366,0,0.25,8
53.9,8.8,0.01,0,76,2019-01-08,0,-85.055179,35.088859,0,4,40,4,"Tuesday",1,6,30.45,1,207.5,0.00481927710843374,2,1.5,8
54.2,8.4,0.01,0,76,2019-01-08,0,-85.055179,35.088859,0,4,40,4,"Tuesday",1,7,34.53,12,409,0.0293398533007335,2,3,8
54.5,7.5,0,0,76,2019-01-08,0,-85.055179,35.088859,0,4,40,4,"Tuesday",1,8,37.62,12,293,0.0409556313993174,1,7,8
54.9,8,0,0,76,2019-01-08,0,-85.055179,35.088859,0,4,40,4,"Tuesday",1,9,41.92,6,210.5,0.0285035629453682,5,5.75,8
60.5,15.4,0,0,79,2019-01-07,0,-85.066196,35.062604,0,4,25,4,"Monday",1,13,30.37,14,453,0.0309050772626932,19,19.25,5
63.7,13.3,0,0,79,2019-01-07,0,-85.066196,35.062604,0,4,25,4,"Monday",1,14,18.54,24,535.5,0.0448179271708683,22,24.5,5
59.5,10.6,0,0,79,2019-01-07,0,-85.066196,35.062604,0,4,25,4,"Monday",1,15,22.02,31,594.5,0.0521446593776283,11,15.5,5
60.3,12.4,0,0,79,2019-01-07,0,-85.066196,35.062604,0,4,25,4,"Monday",1,16,34.23,11,504.5,0.0218037661050545,14,18,5
57.4,9.9,0,0,79,2019-01-07,0,-85.066196,35.062604,0,4,25,4,"Monday",1,17,32.56,28,568.5,0.0492524186455585,16,21.5,5
53.5,9.6,0,0,79,2019-01-07,0,-85.066196,35.062604,0,4,25,4,"Monday",1,18,32.61,16,334.5,0.0478325859491779,18,17.75,5
51.8,9.1,0,0,79,2019-01-07,0,-85.066196,35.062604,0,4,25,4,"Monday",1,19,35.63,14,233.5,0.0599571734475375,9,10,5
56.1,9.9,0,0,79,2019-01-07,0,-85.066196,35.062604,0,4,25,4,"Monday",1,20,33.32,4,126,0.0317460317460317,6,6,5
56.8,10.5,0,0,79,2019-01-07,0,-85.066196,35.062604,0,4,25,4,"Monday",1,21,31.46,2,83.5,0.0239520958083832,4,6.25,5
56,9.7,0,0,79,2019-01-07,0,-85.066196,35.062604,0,4,25,4,"Monday",1,22,38.78,3,64.5,0.0465116279069767,5,4,5
55.1,9.7,0,0,79,2019-01-07,0,-85.066196,35.062604,0,4,25,4,"Monday",1,23,40.39,1,36.5,0.0273972602739726,5,3,5
53.5,9.5,0,0,79,2019-01-08,0,-85.066196,35.062604,0,4,25,4,"Tuesday",1,0,33.55,1,19.5,0.0512820512820513,4,1.25,5
51.9,9,0,0,79,2019-01-08,0,-85.066196,35.062604,0,4,25,4,"Tuesday",1,1,25,0,10,0,3,1,5
57.4,10.7,0,0,79,2019-01-08,0,-85.066196,35.062604,0,4,25,4,"Tuesday",1,10,33.23,16,310,0.0516129032258065,2,10.25,5
58.9,11.9,0.001,0,79,2019-01-08,0,-85.066196,35.062604,0,4,25,4,"Tuesday",1,11,35.17,21,386,0.0544041450777202,7,10.25,5
59.5,12.8,0.001,0,79,2019-01-08,0,-85.066196,35.062604,0,4,25,4,"Tuesday",1,12,29.63,10,417.5,0.0239520958083832,15,17,5
52.7,7.7,0,0,79,2019-01-08,0,-85.066196,35.062604,0,4,25,4,"Tuesday",1,2,28.74,1,9.5,0.105263157894737,2,1,5
53.1,7.7,0.001,0,79,2019-01-08,0,-85.066196,35.062604,0,4,25,4,"Tuesday",1,3,30.6,1,7,0.142857142857143,0,0,5
53.7,8.8,0.01,0,79,2019-01-08,0,-85.066196,35.062604,0,4,25,4,"Tuesday",1,4,25,0,12.5,0,1,0.25,5
53.8,8.9,0.01,0,79,2019-01-08,0,-85.066196,35.062604,0,4,25,4,"Tuesday",1,5,22.68,1,65,0.0153846153846154,1,0.5,5
53.9,8.8,0.01,0,79,2019-01-08,0,-85.066196,35.062604,0,4,25,4,"Tuesday",1,6,17.66,25,310,0.0806451612903226,1,5.75,5
54.2,8.4,0.01,0,79,2019-01-08,0,-85.066196,35.062604,0,4,25,4,"Tuesday",1,7,21.66,12,455,0.0263736263736264,1,8.75,5
54.5,7.5,0,0,79,2019-01-08,0,-85.066196,35.062604,0,4,25,4,"Tuesday",1,8,27.92,12,405,0.0296296296296296,1,14,5
54.9,8,0,0,79,2019-01-08,0,-85.066196,35.062604,0,4,25,4,"Tuesday",1,9,33.81,8,292,0.0273972602739726,5,7.25,5
60.5,15.4,0,0,81,2019-01-07,0,-85.025654,35.027535,0,3,30,4,"Monday",1,13,40.86,2,124,0.0161290322580645,9,8.5,10
63.7,13.3,0,0,81,2019-01-07,0,-85.025654,35.027535,0,3,30,4,"Monday",1,14,39.46,7,154,0.0454545454545455,10,8,10
59.5,10.6,0,0,81,2019-01-07,0,-85.025654,35.027535,0,3,30,4,"Monday",1,15,38.02,8,189,0.0423280423280423,6,6.5,10
60.3,12.4,0,0,81,2019-01-07,0,-85.025654,35.027535,0,3,30,4,"Monday",1,16,45.67,2,180.5,0.0110803324099723,6,9.25,10
57.4,9.9,0,0,81,2019-01-07,0,-85.025654,35.027535,0,3,30,4,"Monday",1,17,38.31,5,208.5,0.0239808153477218,5,7.75,10
53.5,9.6,0,0,81,2019-01-07,0,-85.025654,35.027535,0,3,30,4,"Monday",1,18,39.08,7,169,0.0414201183431953,5,6.5,10
51.8,9.1,0,0,81,2019-01-07,0,-85.025654,35.027535,0,3,30,4,"Monday",1,19,34.95,1,86.5,0.0115606936416185,8,5.5,10
56.1,9.9,0,0,81,2019-01-07,0,-85.025654,35.027535,0,3,30,4,"Monday",1,20,40.16,6,64,0.09375,2,3,10
56.8,10.5,0,0,81,2019-01-07,0,-85.025654,35.027535,0,3,30,4,"Monday",1,21,37.75,2,59.5,0.0336134453781513,4,3.25,10
56,9.7,0,0,81,2019-01-07,0,-85.025654,35.027535,0,3,30,4,"Monday",1,22,37.13,1,38,0.0263157894736842,3,1.25,10
55.1,9.7,0,0,81,2019-01-07,0,-85.025654,35.027535,0,3,30,4,"Monday",1,23,38.53,2,18,0.111111111111111,3,1.5,10
53.5,9.5,0,0,81,2019-01-08,0,-85.025654,35.027535,0,3,30,4,"Tuesday",1,0,36.97,1,12,0.0833333333333333,1,1.5,10
51.9,9,0,0,81,2019-01-08,0,-85.025654,35.027535,0,3,30,4,"Tuesday",1,1,30,0,6,0,2,1,10
57.4,10.7,0,0,81,2019-01-08,0,-85.025654,35.027535,0,3,30,4,"Tuesday",1,10,38.78,3,112.5,0.0266666666666667,2,4.75,10
58.9,11.9,0.001,0,81,2019-01-08,0,-85.025654,35.027535,0,3,30,4,"Tuesday",1,11,43.85,10,110,0.0909090909090909,8,5.75,10
59.5,12.8,0.001,0,81,2019-01-08,0,-85.025654,35.027535,0,3,30,4,"Tuesday",1,12,39.53,2,115,0.0173913043478261,6,6,10
52.7,7.7,0,0,81,2019-01-08,0,-85.025654,35.027535,0,3,30,4,"Tuesday",1,2,30,0,4.5,0,0,0.5,10
53.1,7.7,0.001,0,81,2019-01-08,0,-85.025654,35.027535,0,3,30,4,"Tuesday",1,3,38.53,1,14,0.0714285714285714,1,0.75,10
53.7,8.8,0.01,0,81,2019-01-08,0,-85.025654,35.027535,0,3,30,4,"Tuesday",1,4,30,0,16.5,0,0,0.25,10
53.8,8.9,0.01,0,81,2019-01-08,0,-85.025654,35.027535,0,3,30,4,"Tuesday",1,5,30,0,77.5,0,1,1.5,10
53.9,8.8,0.01,0,81,2019-01-08,0,-85.025654,35.027535,0,3,30,4,"Tuesday",1,6,37.78,9,116.5,0.0772532188841202,3,3.75,10
54.2,8.4,0.01,0,81,2019-01-08,0,-85.025654,35.027535,0,3,30,4,"Tuesday",1,7,38.93,19,208.5,0.0911270983213429,3,8.5,10
54.5,7.5,0,0,81,2019-01-08,0,-85.025654,35.027535,0,3,30,4,"Tuesday",1,8,40.87,8,157,0.0509554140127389,1,6,10
54.9,8,0,0,81,2019-01-08,0,-85.025654,35.027535,0,3,30,4,"Tuesday",1,9,39.13,8,106.5,0.0751173708920188,2,6.75,10
60.7,16,0,0,83,2019-01-07,0,-84.989829,35.009758,0,5,30,4,"Monday",1,13,33.3,3,34,0.0882352941176471,2,1.75,3
64.2,13.7,0,0,83,2019-01-07,0,-84.989829,35.009758,0,5,30,4,"Monday",1,14,39.92,2,39,0.0512820512820513,2,1.75,3
60.9,11,0,0,83,2019-01-07,0,-84.989829,35.009758,0,5,30,4,"Monday",1,15,36.89,2,51,0.0392156862745098,2,2.5,3
60.8,12.7,0,0,83,2019-01-07,0,-84.989829,35.009758,0,5,30,4,"Monday",1,16,30,0,57,0,3,3.25,3
57.6,10.9,0,0,83,2019-01-07,0,-84.989829,35.009758,0,5,30,4,"Monday",1,17,38.64,7,62.5,0.112,6,3,3
53.2,10,0,0,83,2019-01-07,0,-84.989829,35.009758,0,5,30,4,"Monday",1,18,29.75,4,44,0.0909090909090909,0,2.5,3
51.4,9.4,0,0,83,2019-01-07,0,-84.989829,35.009758,0,5,30,4,"Monday",1,19,35.73,1,24.5,0.0408163265306122,2,2.5,3
55,10.4,0,0,83,2019-01-07,0,-84.989829,35.009758,0,5,30,4,"Monday",1,20,36.04,2,21.5,0.0930232558139535,4,2.75,3
55.4,10.7,0,0,83,2019-01-07,0,-84.989829,35.009758,0,5,30,4,"Monday",1,21,30,0,13,0,1,1,3
