STN_NUMBER,LONGITUDE,LATITUDE,POV_percentile,UNEMP_percentile,PCI_percentile,NOHSDP_percentile,AGE65_percentile,AGE17_percentile,DISABL_percentile,SNGPNT_percentile,MINRTY_percentile,LIMENG_percentile,MUNIT_percentile,MOBILE_percentile,CROWD_percentile,NOVEH_percentile,GROUPQ_percentile,POV_0.9,UNEMP_0.9,PCI_0.9,NOHSDP_0.9,AGE65_0.9,AGE17_0.9,DISABL_0.9,SNGPNT_0.9,MINRTY_0.9,LIMENG_0.9,MUNIT_0.9,MOBILE_0.9,CROWD_0.9,NOVEH_0.9,GROUPQ_0.9,POV_0.8,UNEMP_0.8,PCI_0.8,NOHSDP_0.8,AGE65_0.8,AGE17_0.8,DISABL_0.8,SNGPNT_0.8,MINRTY_0.8,LIMENG_0.8,MUNIT_0.8,MOBILE_0.8,CROWD_0.8,NOVEH_0.8,GROUPQ_0.8,POV_0.7,UNEMP_0.7,PCI_0.7,NOHSDP_0.7,AGE65_0.7,AGE17_0.7,DISABL_0.7,SNGPNT_0.7,MINRTY_0.7,LIMENG_0.7,MUNIT_0.7,MOBILE_0.7,CROWD_0.7,NOVEH_0.7,GROUPQ_0.7,POV_0.6,UNEMP_0.6,PCI_0.6,NOHSDP_0.6,AGE65_0.6,AGE17_0.6,DISABL_0.6,SNGPNT_0.6,MINRTY_0.6,LIMENG_0.6,MUNIT_0.6,MOBILE_0.6,CROWD_0.6,NOVEH_0.6,GROUPQ_0.6,POV_quartile,UNEMP_quartile,PCI_quartile,NOHSDP_quartile,AGE65_quartile,AGE17_quartile,DISABL_quartile,SNGPNT_quartile,MINRTY_quartile,LIMENG_quartile,MUNIT_quartile,MOBILE_quartile,CROWD_quartile,NOVEH_quartile,GROUPQ_quartile
442,-85.219246,35.149195,0.0799,0.6376,0.079,0.0904,0.9757,0.4026,0.3516,0.0843,0.3621,0.3425,0.8341,0.437,0.0,0.6759,0.6669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2,0,0,3,1,1,0,1,1,3,1,0,2,2
443,-85.239691,35.149391,0.1037,0.0385,0.1891,0.1989,0.9171,0.3581,0.7275,0.3931,0.4579,0.4774,0.7674,0.3774,0.4073,0.6861,0.7862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,3,1,2,1,1,1,3,1,1,2,3
445,-85.320111,35.151731,0.1037,0.1339,0.0716,0.0695,0.296,0.9326,0.0933,0.4262,0.2043,0.3749,0.3277,0.3774,0.0,0.0292,0.6123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,1,1,1,0,0,2
446,-85.318815,35.148193,0.1037,0.1339,0.0716,0.0695,0.296,0.9326,0.0933,0.4262,0.2043,0.3749,0.3277,0.3774,0.0,0.0292,0.6123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,1,1,1,0,0,2
448,-85.32313,35.13452,0.0224,0.4111,0.0702,0.0297,0.9845,0.6669,0.1785,0.1463,0.031,0.4255,0.7316,0.0,0.0,0.541,0.8463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3,2,0,0,0,1,2,0,0,2,3
449,-85.322447,35.131941,0.0224,0.4111,0.0702,0.0297,0.9845,0.6669,0.1785,0.1463,0.031,0.4255,0.7316,0.0,0.0,0.541,0.8463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3,2,0,0,0,1,2,0,0,2,3
451,-85.346134,35.12241,0.0224,0.4111,0.0702,0.0297,0.9845,0.6669,0.1785,0.1463,0.031,0.4255,0.7316,0.0,0.0,0.541,0.8463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3,2,0,0,0,1,2,0,0,2,3
452,-85.342863,35.117418,0.0224,0.4111,0.0702,0.0297,0.9845,0.6669,0.1785,0.1463,0.031,0.4255,0.7316,0.0,0.0,0.541,0.8463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3,2,0,0,0,1,2,0,0,2,3
453,-85.303055,35.13629,0.3462,0.0615,0.183,0.2569,0.9865,0.0627,0.691,0.205,0.5893,0.7134,0.9494,0.0,0.3844,0.7953,0.9339,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,3,0,2,0,2,2,3,0,1,3,3
454,-85.303666,35.13046,0.3462,0.0615,0.183,0.2569,0.9865,0.0627,0.691,0.205,0.5893,0.7134,0.9494,0.0,0.3844,0.7953,0.9339,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,3,0,2,0,2,2,3,0,1,3,3
455,-85.302863,35.124745,0.3462,0.0615,0.183,0.2569,0.9865,0.0627,0.691,0.205,0.5893,0.7134,0.9494,0.0,0.3844,0.7953,0.9339,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,3,0,2,0,2,2,3,0,1,3,3
456,-85.323873,35.090946,0.5901,0.1521,0.4193,0.5105,0.3223,0.1416,0.5112,0.559,0.4889,0.8449,0.7782,0.2331,0.4289,0.4936,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,2,1,0,2,2,1,3,3,0,1,1,0
457,-85.317718,35.090581,0.5901,0.1521,0.4193,0.5105,0.3223,0.1416,0.5112,0.559,0.4889,0.8449,0.7782,0.2331,0.4289,0.4936,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,2,1,0,2,2,1,3,3,0,1,1,0
458,-85.305128,35.101314,0.5901,0.1521,0.4193,0.5105,0.3223,0.1416,0.5112,0.559,0.4889,0.8449,0.7782,0.2331,0.4289,0.4936,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,2,1,0,2,2,1,3,3,0,1,1,0
459,-85.298611,35.099623,0.6673,0.6464,0.5145,0.1288,0.2428,0.3297,0.142,0.6049,0.5266,0.0,0.8732,0.0,0.2886,0.4936,0.6473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2,2,2,0,0,1,0,2,2,0,3,0,1,1,2
460,-85.2641,35.127177,0.206,0.6714,0.26,0.2198,0.53,0.2738,0.2975,0.6682,0.5907,0.0,0.6487,0.4112,0.4511,0.7173,0.6844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,1,0,2,1,1,2,2,0,2,1,1,2,2
461,-85.273899,35.13714,0.4485,0.5037,0.3896,0.1288,0.6467,0.1719,0.3698,0.323,0.4457,0.5185,0.7181,0.3726,0.5786,0.5844,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,1,0,2,0,1,1,1,2,2,1,2,2,0
463,-85.282219,35.142587,0.5684,0.785,0.1938,0.4599,0.8307,0.2569,0.5172,0.2623,0.5893,0.8254,0.6784,0.5799,0.2616,0.6969,0.6939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,2,3,0,1,3,1,2,1,2,3,2,2,1,2,2
464,-85.254348,35.113189,0.206,0.6714,0.26,0.2198,0.53,0.2738,0.2975,0.6682,0.5907,0.0,0.6487,0.4112,0.4511,0.7173,0.6844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,1,0,2,1,1,2,2,0,2,1,1,2,2
465,-85.171292,35.101628,0.3537,0.6849,0.3383,0.4187,0.381,0.3493,0.3935,0.323,0.7889,0.5941,0.8018,0.0,0.2886,0.5844,0.6365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,1,1,1,1,1,1,3,2,3,0,1,2,2
466,-85.172034,35.108286,0.0867,0.4456,0.2228,0.2165,0.6467,0.1416,0.5605,0.2475,0.6359,0.0,0.6244,0.3821,0.5057,0.078,0.5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,2,0,2,0,2,1,2,0,2
467,-85.152727,35.116556,0.0867,0.4456,0.2228,0.2165,0.6467,0.1416,0.5605,0.2475,0.6359,0.0,0.6244,0.3821,0.5057,0.078,0.5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,2,0,2,0,2,1,2,0,2
468,-85.137795,35.111455,0.0867,0.4456,0.2228,0.2165,0.6467,0.1416,0.5605,0.2475,0.6359,0.0,0.6244,0.3821,0.5057,0.078,0.5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,2,0,2,0,2,1,2,0,2
469,-85.095568,35.043669,0.3279,0.3597,0.2998,0.3331,0.5529,0.7862,0.3056,0.7208,0.617,0.0,0.3965,0.5346,0.4511,0.0325,0.7997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,2,3,1,2,2,0,1,2,1,0,3
470,-85.159149,35.043674,0.166,0.2515,0.2809,0.232,0.3924,0.1955,0.7316,0.6271,0.768,0.6757,0.9002,0.4112,0.0,0.7695,0.7188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,2,2,3,2,3,1,0,3,2
471,-85.163306,35.051761,0.4858,0.0243,0.3228,0.3877,0.9474,0.0769,0.6471,0.5064,0.7856,0.7276,0.9056,0.4539,0.4511,0.6861,0.7687,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,3,0,2,2,3,2,3,1,1,2,3
472,-85.170595,35.058458,0.4858,0.0243,0.3228,0.3877,0.9474,0.0769,0.6471,0.5064,0.7856,0.7276,0.9056,0.4539,0.4511,0.6861,0.7687,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,3,0,2,2,3,2,3,1,1,2,3
473,-85.176595,35.06205,0.4858,0.0243,0.3228,0.3877,0.9474,0.0769,0.6471,0.5064,0.7856,0.7276,0.9056,0.4539,0.4511,0.6861,0.7687,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,3,0,2,2,3,2,3,1,1,2,3
474,-85.195664,35.054784,0.166,0.2515,0.2809,0.232,0.3924,0.1955,0.7316,0.6271,0.768,0.6757,0.9002,0.4112,0.0,0.7695,0.7188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,2,2,3,2,3,1,0,3,2
475,-85.198919,35.05764,0.7453,0.0852,0.7259,0.4531,0.8119,0.6163,0.9473,0.8004,0.9272,0.4774,0.4167,0.2514,0.3304,0.802,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,2,0,2,1,3,2,3,3,3,1,1,1,1,3,0
476,-85.200813,35.046508,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,-85.218366,35.039883,0.4051,0.6849,0.4929,0.4949,0.6669,0.7633,0.4963,0.323,0.9042,0.5941,0.6581,0.0,0.3574,0.7044,0.5866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,2,1,1,2,3,1,1,3,2,2,0,1,2,2
478,-85.227247,35.04355,0.3069,0.5727,0.2681,0.6015,0.7289,0.0674,0.4557,0.205,0.9171,0.0,0.4801,0.0,0.0,0.659,0.7586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,2,1,2,2,0,1,0,3,0,1,0,0,2,3
479,-85.225028,35.040864,0.4051,0.6849,0.4929,0.4949,0.6669,0.7633,0.4963,0.323,0.9042,0.5941,0.6581,0.0,0.3574,0.7044,0.5866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,2,1,1,2,3,1,1,3,2,2,0,1,2,2
480,-85.228753,35.037302,0.4051,0.6849,0.4929,0.4949,0.6669,0.7633,0.4963,0.323,0.9042,0.5941,0.6581,0.0,0.3574,0.7044,0.5866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,2,1,1,2,3,1,1,3,2,2,0,1,2,2
481,-85.234724,35.024472,0.4051,0.6849,0.4929,0.4949,0.6669,0.7633,0.4963,0.323,0.9042,0.5941,0.6581,0.0,0.3574,0.7044,0.5866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,2,1,1,2,3,1,1,3,2,2,0,1,2,2
482,-85.223881,35.02101,0.4051,0.6849,0.4929,0.4949,0.6669,0.7633,0.4963,0.323,0.9042,0.5941,0.6581,0.0,0.3574,0.7044,0.5866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,2,1,1,2,3,1,1,3,2,2,0,1,2,2
483,-85.149371,35.011872,0.3245,0.5355,0.1708,0.3857,0.5705,0.1666,0.1271,0.4329,0.7323,0.8935,0.909,0.4485,0.6352,0.4522,0.7188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,2,0,1,2,0,0,1,2,3,3,1,2,1,2
484,-85.153456,35.006969,0.3096,0.0926,0.1155,0.1679,0.2508,0.2569,0.2319,0.8409,0.7202,0.8806,0.9191,0.3076,0.7431,0.1363,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,3,2,3,3,1,2,0,0
485,-85.22363,35.01112,0.502,0.4388,0.8015,0.4801,0.1888,0.8307,0.5112,0.5327,0.8395,0.9056,0.8247,0.0,0.8375,0.5058,0.6669,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,2,1,3,1,0,3,2,2,3,3,3,0,3,2,2
486,-85.207824,34.98944,0.8598,0.313,0.5807,0.6844,0.4134,0.6379,0.4476,0.29,0.7006,0.7606,0.8307,0.0,0.9056,0.7227,0.7862,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,3,1,2,2,1,2,1,1,2,3,3,0,3,2,3
487,-85.231746,34.999746,0.8598,0.313,0.5807,0.6844,0.4134,0.6379,0.4476,0.29,0.7006,0.7606,0.8307,0.0,0.9056,0.7227,0.7862,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,3,1,2,2,1,2,1,1,2,3,3,0,3,2,3
488,-85.250741,34.990629,0.3015,0.313,0.4308,0.5307,0.6817,0.0641,0.4016,0.2212,0.6561,0.8692,0.6548,0.2995,0.2239,0.3607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,2,2,0,1,0,2,3,2,1,0,1,0
489,-85.254192,34.994751,0.3015,0.313,0.4308,0.5307,0.6817,0.0641,0.4016,0.2212,0.6561,0.8692,0.6548,0.2995,0.2239,0.3607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,2,2,0,1,0,2,3,2,1,0,1,0
490,-85.254769,34.99775,0.3015,0.313,0.4308,0.5307,0.6817,0.0641,0.4016,0.2212,0.6561,0.8692,0.6548,0.2995,0.2239,0.3607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,2,2,0,1,0,2,3,2,1,0,1,0
492,-85.249813,35.021482,0.315,0.313,0.2134,0.2198,0.53,0.2468,0.4314,0.3702,0.6797,0.6278,0.5185,0.0,0.0,0.8047,0.7256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,2,0,1,1,2,2,2,0,0,3,2
493,-85.278373,35.020453,0.9424,0.716,0.9102,0.9514,0.3527,0.7384,0.9189,0.3931,0.9029,0.9798,0.6743,0.0,0.0,0.8983,0.8112,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,3,2,3,3,1,2,3,1,3,3,2,0,0,3,3
494,-85.290128,35.00124,0.9661,0.8668,0.9716,0.9987,0.0991,0.9683,0.4963,0.8537,0.8334,0.9831,0.0,0.2879,0.9973,0.7173,0.0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,3,3,3,3,0,3,1,3,3,3,0,1,3,2,0
495,-85.28653,34.99119,0.9661,0.8668,0.9716,0.9987,0.0991,0.9683,0.4963,0.8537,0.8334,0.9831,0.0,0.2879,0.9973,0.7173,0.0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,3,3,3,3,0,3,1,3,3,3,0,1,3,2,0
496,-85.343824,35.00086,0.04,0.0696,0.0088,0.0162,0.8753,0.8227,0.0784,0.1463,0.1362,0.3749,0.3088,0.0,0.0,0.0658,0.6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,1,1,0,0,0,2
498,-85.378266,35.005351,0.5068,0.1237,0.158,0.3082,0.6743,0.4869,0.4226,0.704,0.4889,0.8382,0.5516,0.46,0.2886,0.3607,0.5866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,1,1,2,1,3,2,1,1,1,2
499,-85.391216,34.998224,0.5068,0.1237,0.158,0.3082,0.6743,0.4869,0.4226,0.704,0.4889,0.8382,0.5516,0.46,0.2886,0.3607,0.5866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,1,1,2,1,3,2,1,1,1,2
500,-85.327307,35.08104,0.4051,0.4111,0.1161,0.1322,0.3621,0.0243,0.0717,0.12,0.2913,0.646,0.9535,0.3469,0.2387,0.038,0.9117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,2,3,1,0,0,3
501,-85.290598,35.086416,0.3462,0.0784,0.0662,0.0735,0.1794,0.412,0.0433,0.4329,0.3136,0.4255,0.8159,0.2683,0.2616,0.2861,0.7188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,3,1,1,1,2
502,-85.291922,35.120707,0.4485,0.5037,0.3896,0.1288,0.6467,0.1719,0.3698,0.323,0.4457,0.5185,0.7181,0.3726,0.5786,0.5844,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,1,0,2,0,1,1,1,2,2,1,2,2,0
